signal_time,direction,outcome,R,entry,sl,tp,hull_1d_L49,hull_1d_L78,hull_1d_L100,hull_1d_L160,hull_12h_L49,hull_12h_L78,hull_12h_L100,hull_12h_L160,hull_4h_L49,hull_4h_L78,hull_4h_L100,hull_4h_L160,hull_1h_L49,hull_1h_L78,hull_1h_L100,hull_1h_L160,ema200_1d,ema200_4h,ema200_1h,ema200_15m,asvk_1h,asvk_4h,mh_1h_color,mh_1h_color_align,mh_4h_color,mh_4h_color_align,mh_1h_mf_align,mh_4h_mf_align,hour,weekday,session,do_align,atr_ratio_bin
2021-04-20T21:20:00+00:00,SHORT,loss,-1.0,56641.27,56941.06,55981.75,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,yellow_OB,yellow_OS,green,counter,grey_from_red,counter,counter,counter,21,Tuesday,off,aligned,med
2021-04-27T22:40:00+00:00,SHORT,loss,-1.0,55143.06,55351.85,54683.71,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,counter,counter,counter,aligned,counter,counter,red,yellow_OB,grey_from_green,aligned,green,counter,counter,aligned,22,Tuesday,off,aligned,low
2021-05-12T13:45:00+00:00,LONG,loss,-1.0,56297.92,55884.9,57206.56,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,counter,counter,neutral,neutral,red,counter,grey_from_red,aligned,counter,aligned,13,Wednesday,NY,aligned,low
2021-05-15T01:15:00+00:00,LONG,loss,-1.0,49872.22,49419.55,50868.08,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,neutral,yellow_OS,red,counter,grey_from_red,aligned,counter,aligned,1,Saturday,Asia,counter,low
2021-08-21T11:15:00+00:00,SHORT,loss,-1.0,48691.73,49227.02,47514.1,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,yellow_OB,yellow_OB,grey_from_green,aligned,green,counter,counter,counter,11,Saturday,London,counter,med
2021-08-07T04:40:00+00:00,SHORT,win,2.2,43590.28,43811.58,43103.43,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,red,grey_from_green,aligned,green,counter,counter,counter,4,Saturday,Asia,aligned,med
2021-05-21T21:40:00+00:00,LONG,loss,-1.0,35946.27,34222.85,39737.8,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,yellow_OS,red,counter,grey_from_red,aligned,aligned,counter,21,Friday,off,aligned,med
2021-06-14T15:00:00+00:00,SHORT,win,2.2,40665.83,40945.48,40050.59,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,red,red,grey_from_green,aligned,green,counter,counter,counter,15,Monday,NY,aligned,med
2021-05-31T05:30:00+00:00,LONG,win,2.2,34486.22,34264.96,34972.99,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,yellow_OS,yellow_OS,red,counter,grey_from_red,aligned,counter,counter,5,Monday,Asia,aligned,low
2021-06-04T12:45:00+00:00,LONG,loss,-1.0,36410.37,35692.89,37988.82,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,green,neutral,red,counter,grey_from_green,counter,aligned,aligned,12,Friday,NY,aligned,high
2021-06-10T00:15:00+00:00,SHORT,win,2.2,37215.81,37515.38,36556.75,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,red,red,green,counter,grey_from_red,counter,aligned,counter,0,Thursday,Asia,counter,med
2021-06-11T14:15:00+00:00,SHORT,win,2.2,37355.47,37516.04,37002.23,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,aligned,aligned,counter,counter,yellow_OB,red,green,counter,green,counter,counter,counter,14,Friday,NY,aligned,med
2021-06-25T18:15:00+00:00,LONG,win,2.2,31890.58,31635.25,32452.29,counter,aligned,aligned,counter,counter,counter,counter,aligned,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,green,neutral,red,counter,green,aligned,counter,counter,18,Friday,off,aligned,med
2021-07-13T01:45:00+00:00,LONG,loss,-1.0,33071.11,32898.91,33449.96,counter,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,yellow_OS,red,counter,grey_from_green,counter,counter,aligned,1,Tuesday,Asia,aligned,med
2022-01-21T07:15:00+00:00,LONG,win,2.2,38759.67,38568.29,39180.72,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,green,neutral,red,counter,green,aligned,counter,counter,7,Friday,London,aligned,high
2021-08-13T19:00:00+00:00,SHORT,win,2.2,46512.68,46589.42,46343.85,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OB,yellow_OB,green,counter,red,aligned,counter,counter,19,Friday,off,aligned,med
2021-08-16T06:20:00+00:00,SHORT,loss,-1.0,47374.3,47607.54,46861.17,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OB,yellow_OB,green,counter,red,aligned,counter,counter,6,Monday,Asia,aligned,med
2022-01-07T05:00:00+00:00,LONG,win,2.2,41505.46,41161.0,42263.27,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,yellow_OS,red,counter,red,counter,counter,counter,5,Friday,Asia,aligned,med
2021-10-09T00:15:00+00:00,LONG,win,2.2,53976.58,53769.46,54432.26,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,green,yellow_OB,red,counter,grey_from_green,counter,aligned,aligned,0,Saturday,Asia,counter,med
2021-10-18T16:40:00+00:00,SHORT,win,2.2,61907.96,62228.02,61203.81,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,neutral,yellow_OB,red,aligned,grey_from_green,aligned,counter,counter,16,Monday,NY,aligned,high
2021-10-19T03:15:00+00:00,LONG,loss,-1.0,62268.8,61638.4,63655.67,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,aligned,counter,aligned,aligned,aligned,aligned,neutral,yellow_OB,green,aligned,green,aligned,aligned,aligned,3,Tuesday,Asia,counter,med
2021-11-14T20:15:00+00:00,LONG,win,2.2,64197.07,63949.0,64742.82,counter,counter,counter,aligned,counter,aligned,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,yellow_OS,neutral,red,counter,green,aligned,counter,aligned,20,Sunday,off,aligned,med
2021-11-15T22:45:00+00:00,LONG,loss,-1.0,63723.37,63485.86,64245.91,aligned,counter,aligned,aligned,aligned,aligned,aligned,counter,aligned,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OS,neutral,red,counter,green,aligned,counter,aligned,22,Monday,off,aligned,med
2021-11-17T16:40:00+00:00,LONG,loss,-1.0,60055.6,59583.12,61095.07,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,aligned,counter,counter,counter,neutral,green,green,aligned,red,counter,counter,counter,16,Wednesday,NY,aligned,med
2021-11-24T07:00:00+00:00,LONG,win,2.2,56506.02,56313.28,56930.05,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,aligned,counter,aligned,counter,counter,counter,neutral,neutral,red,counter,red,counter,counter,counter,7,Wednesday,London,aligned,low
2021-12-08T13:00:00+00:00,LONG,win,2.2,49122.58,48782.0,49871.84,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,neutral,red,counter,green,aligned,aligned,counter,13,Wednesday,NY,aligned,med
2021-12-12T19:30:00+00:00,SHORT,win,2.2,50423.34,50655.95,49911.59,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,red,yellow_OB,green,counter,green,counter,counter,aligned,19,Sunday,off,aligned,low
2021-12-09T13:15:00+00:00,SHORT,win,2.2,49262.05,49536.63,48657.99,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,yellow_OS,neutral,red,aligned,red,aligned,aligned,aligned,13,Thursday,NY,counter,med
2021-12-16T20:20:00+00:00,LONG,loss,-1.0,47980.58,47756.65,48473.25,counter,counter,counter,counter,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,neutral,red,counter,green,aligned,counter,aligned,20,Thursday,off,aligned,med
2021-12-20T01:40:00+00:00,SHORT,win,2.2,46793.89,47067.27,46192.43,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,neutral,neutral,red,aligned,green,counter,aligned,aligned,1,Monday,Asia,aligned,med
2021-12-25T07:45:00+00:00,SHORT,win,2.2,50935.31,51044.55,50694.99,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,counter,aligned,counter,counter,neutral,red,red,aligned,green,counter,counter,counter,7,Saturday,London,aligned,med
2022-01-05T10:30:00+00:00,SHORT,win,2.2,46842.1,46996.13,46503.25,aligned,counter,aligned,aligned,aligned,aligned,aligned,counter,aligned,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OB,neutral,green,counter,red,aligned,aligned,aligned,10,Wednesday,London,aligned,med
2022-01-16T11:30:00+00:00,LONG,loss,-1.0,42922.05,42697.18,43416.74,counter,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,neutral,yellow_OB,red,counter,green,aligned,counter,aligned,11,Sunday,London,aligned,low
2022-02-06T14:45:00+00:00,SHORT,loss,-1.0,41618.6,41996.48,40787.25,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,aligned,counter,counter,counter,yellow_OB,red,green,counter,green,counter,counter,counter,14,Sunday,NY,aligned,low
2022-02-24T06:15:00+00:00,LONG,loss,-1.0,34800.72,34485.98,35493.13,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,green,yellow_OS,red,counter,grey_from_red,aligned,counter,counter,6,Thursday,Asia,aligned,high
2022-01-28T14:45:00+00:00,SHORT,loss,-1.0,36855.45,37216.36,36061.42,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,neutral,red,aligned,grey_from_green,aligned,counter,aligned,14,Friday,NY,counter,med
2022-02-02T02:15:00+00:00,LONG,loss,-1.0,38528.16,38409.51,38789.2,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,aligned,aligned,neutral,red,grey_from_green,counter,green,aligned,aligned,aligned,2,Wednesday,Asia,aligned,med
2022-02-13T09:15:00+00:00,SHORT,loss,-1.0,42399.19,42473.08,42236.63,counter,counter,counter,counter,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,aligned,neutral,yellow_OS,grey_from_red,counter,red,aligned,aligned,counter,9,Sunday,London,aligned,low
2022-02-14T08:30:00+00:00,SHORT,win,2.2,42225.73,42363.2,41923.29,counter,counter,counter,counter,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,aligned,aligned,neutral,yellow_OS,red,aligned,red,aligned,aligned,counter,8,Monday,London,aligned,med
2022-02-23T15:00:00+00:00,SHORT,win,2.2,38709.35,39090.64,37870.51,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,red,neutral,green,counter,grey_from_red,counter,counter,aligned,15,Wednesday,NY,aligned,low
2022-03-06T04:45:00+00:00,LONG,loss,-1.0,39290.35,38870.99,40212.95,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,neutral,green,green,aligned,red,counter,counter,counter,4,Sunday,Asia,aligned,low
2022-03-06T17:15:00+00:00,SHORT,win,2.2,39062.49,39273.69,38597.85,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,green,red,aligned,grey_from_red,counter,aligned,counter,17,Sunday,off,counter,med
2022-03-12T17:30:00+00:00,SHORT,win,2.2,39133.6,39366.36,38621.54,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,neutral,grey_from_green,aligned,red,aligned,aligned,aligned,17,Saturday,off,aligned,low
2022-03-16T03:15:00+00:00,SHORT,loss,-1.0,40063.99,41363.55,37204.94,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,red,yellow_OB,green,counter,green,counter,counter,aligned,3,Wednesday,Asia,aligned,high
2022-04-11T04:00:00+00:00,LONG,loss,-1.0,42083.89,41898.81,42491.06,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,green,red,counter,grey_from_red,aligned,counter,counter,4,Monday,Asia,aligned,high
2022-04-09T04:30:00+00:00,LONG,loss,-1.0,42440.67,42230.31,42903.49,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,green,red,counter,grey_from_red,aligned,counter,counter,4,Saturday,Asia,counter,high
2022-03-29T18:00:00+00:00,LONG,win,2.2,47418.89,47236.84,47819.41,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,red,green,aligned,grey_from_green,counter,aligned,aligned,18,Tuesday,off,counter,med
2022-04-03T15:30:00+00:00,SHORT,loss,-1.0,46516.25,46660.29,46199.34,counter,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OB,neutral,green,counter,grey_from_red,counter,counter,counter,15,Sunday,NY,aligned,med
2022-04-05T16:15:00+00:00,LONG,loss,-1.0,45836.33,45671.56,46198.85,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OS,neutral,grey_from_green,counter,green,aligned,aligned,aligned,16,Tuesday,NY,aligned,low
2022-04-21T04:40:00+00:00,SHORT,win,2.2,41627.94,41711.5,41444.1,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,aligned,aligned,counter,counter,yellow_OB,yellow_OB,green,counter,green,counter,counter,counter,4,Thursday,Asia,aligned,med
2022-04-24T14:45:00+00:00,LONG,loss,-1.0,39640.56,39432.12,40099.13,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,yellow_OS,yellow_OS,red,counter,red,counter,aligned,counter,14,Sunday,NY,counter,low
2022-04-26T21:15:00+00:00,LONG,loss,-1.0,38228.31,37878.93,38996.96,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,green,neutral,red,counter,green,aligned,counter,aligned,21,Tuesday,off,aligned,med
2022-05-26T19:15:00+00:00,SHORT,win,2.2,29527.51,29716.5,29111.74,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,neutral,grey_from_red,counter,red,aligned,counter,aligned,19,Thursday,off,counter,med
2022-06-01T13:45:00+00:00,SHORT,win,2.2,31757.39,31851.8,31549.69,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,neutral,red,red,aligned,grey_from_green,aligned,counter,counter,13,Wednesday,NY,counter,low
2022-06-05T02:15:00+00:00,LONG,loss,-1.0,29762.84,29698.46,29904.49,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,neutral,neutral,green,aligned,red,counter,aligned,aligned,2,Sunday,Asia,aligned,med
2023-04-11T19:45:00+00:00,SHORT,loss,-1.0,30222.26,30448.52,29724.51,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,red,red,grey_from_green,aligned,green,counter,counter,counter,19,Tuesday,off,aligned,med
2022-08-27T07:30:00+00:00,LONG,loss,-1.0,20185.07,20012.18,20565.43,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,green,green,grey_from_red,aligned,red,counter,counter,counter,7,Saturday,London,aligned,med
2022-07-23T18:15:00+00:00,LONG,win,2.2,22121.44,21984.61,22422.46,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,green,neutral,red,counter,red,counter,counter,aligned,18,Saturday,off,aligned,med
2022-07-31T20:30:00+00:00,SHORT,win,2.2,23820.34,24068.42,23274.56,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,neutral,yellow_OB,grey_from_red,counter,grey_from_green,aligned,counter,counter,20,Sunday,off,aligned,med
2022-08-02T17:40:00+00:00,SHORT,win,2.2,23273.43,23402.63,22989.19,counter,counter,counter,counter,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,neutral,yellow_OS,grey_from_red,counter,red,aligned,aligned,aligned,17,Tuesday,off,aligned,med
2022-08-05T07:15:00+00:00,SHORT,loss,-1.0,23228.78,23363.39,22932.63,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,red,neutral,green,counter,red,aligned,counter,aligned,7,Friday,London,aligned,med
2022-08-05T12:40:00+00:00,SHORT,loss,-1.0,23192.48,23428.7,22672.82,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,red,neutral,green,counter,red,aligned,counter,counter,12,Friday,NY,aligned,med
2022-08-13T08:45:00+00:00,SHORT,loss,-1.0,24515.85,24626.42,24272.59,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OB,yellow_OB,green,counter,green,counter,counter,counter,8,Saturday,London,aligned,med
2022-08-24T20:00:00+00:00,SHORT,win,2.2,21739.16,21785.94,21636.25,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,red,neutral,green,counter,green,counter,counter,aligned,20,Wednesday,off,aligned,med
2022-09-26T09:40:00+00:00,SHORT,win,2.2,19165.53,19273.82,18927.3,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OB,neutral,grey_from_red,counter,red,aligned,aligned,aligned,9,Monday,London,aligned,high
2022-10-01T00:45:00+00:00,SHORT,win,2.2,19411.02,19465.1,19292.05,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,yellow_OS,yellow_OB,red,aligned,green,counter,counter,counter,0,Saturday,Asia,counter,high
2022-10-03T13:00:00+00:00,LONG,loss,-1.0,19248.75,19171.25,19419.25,counter,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,neutral,neutral,green,aligned,red,counter,counter,counter,13,Monday,NY,counter,high
2022-10-15T23:30:00+00:00,LONG,win,2.2,19068.64,19005.78,19206.92,counter,aligned,aligned,counter,counter,counter,counter,aligned,counter,aligned,aligned,counter,aligned,counter,counter,counter,counter,counter,counter,counter,yellow_OS,neutral,red,counter,red,counter,counter,counter,23,Saturday,off,aligned,low
2022-10-20T21:30:00+00:00,LONG,loss,-1.0,19051.49,18970.88,19228.82,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,neutral,red,counter,red,counter,counter,counter,21,Thursday,off,aligned,med
2022-10-22T16:30:00+00:00,SHORT,win,2.2,19203.5,19241.13,19120.71,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,red,neutral,green,counter,grey_from_red,counter,counter,aligned,16,Saturday,NY,aligned,low
2022-11-02T23:15:00+00:00,LONG,win,2.2,20123.41,20079.06,20220.96,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,green,yellow_OS,red,counter,red,counter,counter,aligned,23,Wednesday,off,aligned,high
2022-11-16T16:45:00+00:00,LONG,win,2.2,16493.94,16417.38,16662.38,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,neutral,red,counter,green,aligned,aligned,counter,16,Wednesday,NY,aligned,low
2022-11-24T14:20:00+00:00,SHORT,loss,-1.0,16535.87,16589.58,16417.7,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,aligned,aligned,counter,counter,neutral,yellow_OB,red,aligned,green,counter,counter,aligned,14,Thursday,NY,counter,low
2022-11-25T21:20:00+00:00,SHORT,loss,-1.0,16519.57,16615.16,16309.28,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,counter,neutral,yellow_OB,green,counter,grey_from_green,aligned,aligned,aligned,21,Friday,off,counter,med
2022-12-13T00:15:00+00:00,SHORT,win,2.2,17192.37,17225.86,17118.68,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,red,neutral,green,counter,red,aligned,counter,aligned,0,Tuesday,Asia,counter,med
2023-01-18T08:30:00+00:00,SHORT,win,2.2,21262.64,21301.35,21177.47,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,aligned,counter,aligned,counter,counter,counter,counter,neutral,yellow_OB,grey_from_green,aligned,grey_from_green,aligned,counter,counter,8,Wednesday,London,aligned,low
2023-01-23T07:30:00+00:00,SHORT,loss,-1.0,22732.87,22774.63,22641.01,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,neutral,yellow_OB,grey_from_red,counter,grey_from_green,aligned,counter,counter,7,Monday,London,aligned,low
2023-02-13T06:45:00+00:00,SHORT,loss,-1.0,21833.94,21873.9,21746.03,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,neutral,green,red,aligned,green,counter,counter,aligned,6,Monday,Asia,aligned,high
2023-02-17T20:45:00+00:00,SHORT,win,2.2,24834.66,24960.14,24558.61,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,yellow_OB,yellow_OB,green,counter,grey_from_green,aligned,counter,counter,20,Friday,off,aligned,med
2023-02-19T21:00:00+00:00,LONG,loss,-1.0,24468.04,24315.41,24803.81,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OS,yellow_OB,grey_from_green,counter,green,aligned,aligned,aligned,21,Sunday,off,aligned,med
2023-03-13T21:30:00+00:00,SHORT,loss,-1.0,24119.98,24303.07,23717.18,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,red,green,counter,green,counter,counter,aligned,21,Monday,off,aligned,high
2023-03-05T21:15:00+00:00,LONG,loss,-1.0,22441.2,22362.68,22613.93,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,neutral,yellow_OS,green,aligned,grey_from_red,aligned,counter,counter,21,Sunday,off,counter,low
2023-03-07T14:00:00+00:00,SHORT,win,2.2,22366.72,22447.67,22188.63,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,yellow_OS,yellow_OS,red,aligned,green,counter,aligned,aligned,14,Tuesday,NY,counter,med
2023-03-21T17:45:00+00:00,SHORT,loss,-1.0,28144.05,28337.74,27717.94,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,neutral,yellow_OB,green,counter,grey_from_green,aligned,counter,counter,17,Tuesday,off,aligned,med
2023-05-11T18:45:00+00:00,LONG,loss,-1.0,26904.03,26770.39,27198.06,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,yellow_OS,red,counter,grey_from_red,aligned,counter,counter,18,Thursday,off,aligned,med
2023-03-31T15:15:00+00:00,SHORT,loss,-1.0,28494.19,28606.62,28246.85,counter,counter,counter,counter,aligned,aligned,counter,counter,aligned,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OB,neutral,grey_from_red,counter,grey_from_green,aligned,counter,counter,15,Friday,NY,aligned,med
2023-04-04T13:45:00+00:00,SHORT,loss,-1.0,28241.99,28381.71,27934.61,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OB,neutral,green,counter,red,aligned,aligned,counter,13,Tuesday,NY,aligned,med
2023-04-12T13:45:00+00:00,SHORT,loss,-1.0,30129.33,30365.05,29610.76,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,yellow_OB,red,red,aligned,grey_from_green,aligned,counter,counter,13,Wednesday,NY,counter,med
