is_null,symbol,tf,arm,dir,kind,against,depth_pct,imp_atr_mag,imp_bars,corr_bars,converging,rr,outcome,R,reached_mm,reversed,fwd_signed,tb,tb_fade_R,htf_aligned,regime,year,vol_contr,arm_vol_z,atr_pct,run_before,range_pos,corr_piv,imp_eff,mtf_align,hour,dow
1,BTCUSDT,1h,2023-08-26T00:00:00+00:00,DOWN,NULL,0,0.0,0.0,5,0,0,0.0,null,,0,0,-0.00083,none,0.0,0,-1,2023,,,,,,,,,,
1,BTCUSDT,1h,2020-06-22T13:00:00+00:00,DOWN,NULL,0,0.0,0.0,8,0,0,0.0,null,,0,0,-0.02332,against,1.0,0,1,2020,,,,,,,,,,
1,BTCUSDT,1h,2021-11-13T01:00:00+00:00,DOWN,NULL,0,0.0,0.0,2,0,0,0.0,null,,0,0,0.00114,none,0.0,0,1,2021,,,,,,,,,,
1,BTCUSDT,1h,2023-01-11T09:00:00+00:00,UP,NULL,0,0.0,0.0,7,0,0,0.0,null,,0,0,-0.00568,against,1.0,0,1,2023,,,,,,,,,,
1,BTCUSDT,1h,2024-11-04T18:00:00+00:00,DOWN,NULL,0,0.0,0.0,5,0,0,0.0,null,,0,0,-0.00293,cont,-1.0,0,1,2024,,,,,,,,,,
1,BTCUSDT,1h,2022-01-24T11:00:00+00:00,DOWN,NULL,0,0.0,0.0,8,0,0,0.0,null,,0,0,-0.07031,against,1.0,0,-1,2022,,,,,,,,,,
1,BTCUSDT,1h,2024-10-27T01:00:00+00:00,DOWN,NULL,0,0.0,0.0,26,0,0,0.0,null,,0,0,-0.00973,against,1.0,0,1,2024,,,,,,,,,,
1,BTCUSDT,1h,2020-12-28T06:00:00+00:00,DOWN,NULL,0,0.0,0.0,29,0,0,0.0,null,,0,0,0.0067,cont,-1.0,0,1,2020,,,,,,,,,,
1,BTCUSDT,1h,2020-06-15T12:00:00+00:00,UP,NULL,0,0.0,0.0,9,0,0,0.0,null,,0,0,0.03684,cont,-1.0,0,1,2020,,,,,,,,,,
1,BTCUSDT,1h,2026-02-22T10:00:00+00:00,DOWN,NULL,0,0.0,0.0,9,0,0,0.0,null,,0,0,0.01029,cont,-1.0,0,-1,2026,,,,,,,,,,
1,BTCUSDT,1h,2023-05-19T01:00:00+00:00,DOWN,NULL,0,0.0,0.0,20,0,0,0.0,null,,0,0,-0.00359,against,1.0,0,-1,2023,,,,,,,,,,
1,BTCUSDT,1h,2022-02-02T07:00:00+00:00,DOWN,NULL,0,0.0,0.0,6,0,0,0.0,null,,0,0,-0.00201,against,1.0,0,-1,2022,,,,,,,,,,
1,BTCUSDT,1h,2024-06-02T21:00:00+00:00,UP,NULL,0,0.0,0.0,2,0,0,0.0,null,,0,0,-0.00074,none,0.0,0,1,2024,,,,,,,,,,
1,BTCUSDT,1h,2023-10-19T15:00:00+00:00,UP,NULL,0,0.0,0.0,19,0,0,0.0,null,,0,0,0.04079,cont,-1.0,0,1,2023,,,,,,,,,,
1,BTCUSDT,1h,2026-03-29T13:00:00+00:00,DOWN,NULL,0,0.0,0.0,3,0,0,0.0,null,,0,0,0.00122,none,0.0,0,1,2026,,,,,,,,,,
1,BTCUSDT,1h,2021-04-12T18:00:00+00:00,UP,NULL,0,0.0,0.0,8,0,0,0.0,null,,0,0,0.014,cont,-1.0,0,-1,2021,,,,,,,,,,
1,BTCUSDT,1h,2024-12-29T22:00:00+00:00,DOWN,NULL,0,0.0,0.0,3,0,0,0.0,null,,0,0,-0.00873,against,1.0,0,-1,2024,,,,,,,,,,
1,BTCUSDT,1h,2021-01-26T22:00:00+00:00,DOWN,NULL,0,0.0,0.0,10,0,0,0.0,null,,0,0,0.04771,cont,-1.0,0,1,2021,,,,,,,,,,
1,BTCUSDT,1h,2025-09-08T15:00:00+00:00,DOWN,NULL,0,0.0,0.0,7,0,0,0.0,null,,0,0,0.00351,cont,-1.0,0,-1,2025,,,,,,,,,,
1,BTCUSDT,1h,2020-11-15T04:00:00+00:00,UP,NULL,0,0.0,0.0,6,0,0,0.0,null,,0,0,0.00346,cont,-1.0,0,1,2020,,,,,,,,,,
1,BTCUSDT,1h,2025-06-07T21:00:00+00:00,UP,NULL,0,0.0,0.0,4,0,0,0.0,null,,0,0,-0.0007,none,0.0,0,1,2025,,,,,,,,,,
1,BTCUSDT,1h,2022-08-07T19:00:00+00:00,DOWN,NULL,0,0.0,0.0,15,0,0,0.0,null,,0,0,-0.03886,against,1.0,0,1,2022,,,,,,,,,,
1,BTCUSDT,1h,2024-12-16T20:00:00+00:00,UP,NULL,0,0.0,0.0,8,0,0,0.0,null,,0,0,0.00654,none,0.0,0,1,2024,,,,,,,,,,
1,BTCUSDT,1h,2023-06-30T02:00:00+00:00,UP,NULL,0,0.0,0.0,5,0,0,0.0,null,,0,0,0.00337,cont,-1.0,0,1,2023,,,,,,,,,,
1,BTCUSDT,1h,2021-02-16T05:00:00+00:00,UP,NULL,0,0.0,0.0,13,0,0,0.0,null,,0,0,-0.01143,cont,-1.0,0,1,2021,,,,,,,,,,
1,BTCUSDT,1h,2020-09-10T05:00:00+00:00,DOWN,NULL,0,0.0,0.0,2,0,0,0.0,null,,0,0,0.00957,none,0.0,0,-1,2020,,,,,,,,,,
1,BTCUSDT,1h,2024-05-07T14:00:00+00:00,UP,NULL,0,0.0,0.0,4,0,0,0.0,null,,0,0,-0.01335,against,1.0,0,-1,2024,,,,,,,,,,
1,BTCUSDT,1h,2020-08-27T16:00:00+00:00,UP,NULL,0,0.0,0.0,11,0,0,0.0,null,,0,0,0.0095,against,1.0,0,1,2020,,,,,,,,,,
1,BTCUSDT,1h,2024-08-25T15:00:00+00:00,UP,NULL,0,0.0,0.0,13,0,0,0.0,null,,0,0,-0.00176,cont,-1.0,0,-1,2024,,,,,,,,,,
1,BTCUSDT,1h,2025-06-21T21:00:00+00:00,DOWN,NULL,0,0.0,0.0,10,0,0,0.0,null,,0,0,-0.00955,against,1.0,0,-1,2025,,,,,,,,,,
1,BTCUSDT,1h,2024-07-15T11:00:00+00:00,DOWN,NULL,0,0.0,0.0,6,0,0,0.0,null,,0,0,-0.01005,against,1.0,0,-1,2024,,,,,,,,,,
1,BTCUSDT,1h,2022-02-22T23:00:00+00:00,UP,NULL,0,0.0,0.0,6,0,0,0.0,null,,0,0,-0.00665,none,0.0,0,1,2022,,,,,,,,,,
1,BTCUSDT,1h,2023-03-05T07:00:00+00:00,DOWN,NULL,0,0.0,0.0,5,0,0,0.0,null,,0,0,-0.002,none,0.0,0,-1,2023,,,,,,,,,,
1,BTCUSDT,1h,2025-12-09T02:00:00+00:00,UP,NULL,0,0.0,0.0,12,0,0,0.0,null,,0,0,0.00321,none,0.0,0,-1,2025,,,,,,,,,,
1,BTCUSDT,1h,2025-01-25T22:00:00+00:00,DOWN,NULL,0,0.0,0.0,7,0,0,0.0,null,,0,0,-0.00016,cont,-1.0,0,1,2025,,,,,,,,,,
1,BTCUSDT,1h,2023-02-21T11:00:00+00:00,UP,NULL,0,0.0,0.0,8,0,0,0.0,null,,0,0,0.00122,against,1.0,0,1,2023,,,,,,,,,,
1,BTCUSDT,1h,2023-10-12T14:00:00+00:00,UP,NULL,0,0.0,0.0,3,0,0,0.0,null,,0,0,-0.00225,none,0.0,0,1,2023,,,,,,,,,,
1,BTCUSDT,1h,2022-10-28T08:00:00+00:00,DOWN,NULL,0,0.0,0.0,12,0,0,0.0,null,,0,0,-0.02215,against,1.0,0,1,2022,,,,,,,,,,
1,BTCUSDT,1h,2025-09-02T12:00:00+00:00,UP,NULL,0,0.0,0.0,9,0,0,0.0,null,,0,0,0.02145,cont,-1.0,0,-1,2025,,,,,,,,,,
1,BTCUSDT,1h,2026-04-30T04:00:00+00:00,DOWN,NULL,0,0.0,0.0,16,0,0,0.0,null,,0,0,-0.01319,against,1.0,0,1,2026,,,,,,,,,,
1,BTCUSDT,1h,2025-04-03T07:00:00+00:00,DOWN,NULL,0,0.0,0.0,24,0,0,0.0,null,,0,0,-0.00642,cont,-1.0,0,-1,2025,,,,,,,,,,
1,BTCUSDT,1h,2025-03-17T11:00:00+00:00,DOWN,NULL,0,0.0,0.0,14,0,0,0.0,null,,0,0,0.00422,cont,-1.0,0,-1,2025,,,,,,,,,,
1,BTCUSDT,1h,2025-08-28T08:00:00+00:00,DOWN,NULL,0,0.0,0.0,2,0,0,0.0,null,,0,0,1e-05,none,0.0,0,-1,2025,,,,,,,,,,
1,BTCUSDT,1h,2020-01-31T22:00:00+00:00,UP,NULL,0,0.0,0.0,7,0,0,0.0,null,,0,0,-0.00227,none,0.0,0,1,2020,,,,,,,,,,
1,BTCUSDT,1h,2023-07-12T03:00:00+00:00,DOWN,NULL,0,0.0,0.0,2,0,0,0.0,null,,0,0,-0.00215,none,0.0,0,1,2023,,,,,,,,,,
2,BTCUSDT,1h,2020-11-29T00:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,6,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2020,,,,,,,,,,
2,BTCUSDT,1h,2021-07-20T01:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,20,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2021,,,,,,,,,,
2,BTCUSDT,1h,2022-02-27T15:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,3,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,-1,2022,,,,,,,,,,
2,BTCUSDT,1h,2022-09-11T23:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,3,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2022,,,,,,,,,,
2,BTCUSDT,1h,2020-03-29T10:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,14,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,-1,2020,,,,,,,,,,
2,BTCUSDT,1h,2022-06-16T17:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,22,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,-1,2022,,,,,,,,,,
2,BTCUSDT,1h,2022-05-30T22:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,6,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,-1,2022,,,,,,,,,,
2,BTCUSDT,1h,2023-11-05T22:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,7,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2023,,,,,,,,,,
2,BTCUSDT,1h,2025-01-02T15:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,9,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2025,,,,,,,,,,
2,BTCUSDT,1h,2021-10-02T19:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,-1,2021,,,,,,,,,,
2,BTCUSDT,1h,2026-05-27T20:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,15,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,-1,2026,,,,,,,,,,
2,BTCUSDT,1h,2021-05-16T22:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,-1,2021,,,,,,,,,,
2,BTCUSDT,1h,2025-01-19T21:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,6,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2025,,,,,,,,,,
2,BTCUSDT,1h,2025-08-13T15:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,6,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2025,,,,,,,,,,
2,BTCUSDT,1h,2023-05-15T14:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,2,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,-1,2023,,,,,,,,,,
2,BTCUSDT,1h,2026-04-29T21:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,20,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2026,,,,,,,,,,
2,BTCUSDT,1h,2021-07-25T17:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,12,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2021,,,,,,,,,,
2,BTCUSDT,1h,2021-01-18T14:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,13,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2021,,,,,,,,,,
2,BTCUSDT,1h,2023-09-30T12:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,3,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2023,,,,,,,,,,
2,BTCUSDT,1h,2026-05-18T19:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,13,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2026,,,,,,,,,,
2,BTCUSDT,1h,2023-02-22T15:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,2,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2023,,,,,,,,,,
2,BTCUSDT,1h,2021-08-29T06:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,7,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2021,,,,,,,,,,
2,BTCUSDT,1h,2025-06-25T19:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,6,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,-1,2025,,,,,,,,,,
2,BTCUSDT,1h,2024-03-13T14:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,2,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2024,,,,,,,,,,
2,BTCUSDT,1h,2022-09-05T23:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,14,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2022,,,,,,,,,,
2,BTCUSDT,1h,2022-11-13T03:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,11,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,-1,2022,,,,,,,,,,
2,BTCUSDT,1h,2023-10-13T20:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,21,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2023,,,,,,,,,,
2,BTCUSDT,1h,2025-07-10T11:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,12,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2025,,,,,,,,,,
2,BTCUSDT,1h,2022-04-23T08:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2022,,,,,,,,,,
2,BTCUSDT,1h,2022-06-13T16:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,2,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,-1,2022,,,,,,,,,,
2,BTCUSDT,1h,2024-09-13T11:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,22,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2024,,,,,,,,,,
2,BTCUSDT,1h,2022-08-16T03:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2022,,,,,,,,,,
2,BTCUSDT,1h,2020-09-03T23:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,13,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,-1,2020,,,,,,,,,,
2,BTCUSDT,1h,2026-03-27T00:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,15,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2026,,,,,,,,,,
2,BTCUSDT,1h,2020-08-30T13:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,6,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2020,,,,,,,,,,
2,BTCUSDT,1h,2020-06-12T12:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,5,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2020,,,,,,,,,,
2,BTCUSDT,1h,2020-05-28T19:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,4,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2020,,,,,,,,,,
2,BTCUSDT,1h,2021-04-03T19:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,12,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2021,,,,,,,,,,
2,BTCUSDT,1h,2025-08-18T15:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,3,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,-1,2025,,,,,,,,,,
2,BTCUSDT,1h,2020-11-26T10:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,7,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2020,,,,,,,,,,
2,BTCUSDT,1h,2023-07-22T06:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,7,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,-1,2023,,,,,,,,,,
2,BTCUSDT,1h,2026-04-06T17:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,12,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2026,,,,,,,,,,
2,BTCUSDT,1h,2021-09-10T05:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,7,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2021,,,,,,,,,,
2,BTCUSDT,1h,2025-09-01T10:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,13,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2025,,,,,,,,,,
2,BTCUSDT,1h,2023-07-13T06:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,3,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2023,,,,,,,,,,
2,BTCUSDT,1h,2022-10-02T07:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2022,,,,,,,,,,
2,BTCUSDT,1h,2021-05-05T08:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,18,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2021,,,,,,,,,,
2,BTCUSDT,1h,2020-10-21T16:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2020,,,,,,,,,,
2,BTCUSDT,1h,2021-10-29T08:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,5,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2021,,,,,,,,,,
2,BTCUSDT,1h,2024-09-13T10:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,14,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2024,,,,,,,,,,
2,BTCUSDT,1h,2021-09-10T18:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,13,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,-1,2021,,,,,,,,,,
2,BTCUSDT,1h,2020-06-23T21:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,3,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2020,,,,,,,,,,
2,BTCUSDT,1h,2024-04-11T10:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,17,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2024,,,,,,,,,,
2,BTCUSDT,1h,2020-09-04T04:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,-1,2020,,,,,,,,,,
2,BTCUSDT,1h,2020-08-02T21:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,12,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2020,,,,,,,,,,
2,BTCUSDT,1h,2025-04-06T16:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,9,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2025,,,,,,,,,,
2,BTCUSDT,1h,2025-07-27T22:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,9,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2025,,,,,,,,,,
2,BTCUSDT,1h,2021-01-12T16:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2021,,,,,,,,,,
2,BTCUSDT,1h,2021-09-21T22:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,2,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,-1,2021,,,,,,,,,,
2,BTCUSDT,1h,2024-01-08T11:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,10,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2024,,,,,,,,,,
2,BTCUSDT,1h,2022-08-31T16:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,5,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2022,,,,,,,,,,
2,BTCUSDT,1h,2025-06-29T13:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,2,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2025,,,,,,,,,,
2,BTCUSDT,1h,2023-07-27T09:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,22,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,-1,2023,,,,,,,,,,
2,BTCUSDT,1h,2020-11-10T19:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2020,,,,,,,,,,
2,BTCUSDT,1h,2026-02-22T16:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,16,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,-1,2026,,,,,,,,,,
2,BTCUSDT,1h,2020-07-02T14:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,6,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2020,,,,,,,,,,
2,BTCUSDT,1h,2025-09-11T14:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2025,,,,,,,,,,
2,BTCUSDT,1h,2023-04-28T19:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,13,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2023,,,,,,,,,,
2,BTCUSDT,1h,2024-06-08T12:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2024,,,,,,,,,,
2,BTCUSDT,1h,2022-12-10T03:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,4,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,-1,2022,,,,,,,,,,
2,BTCUSDT,1h,2023-12-23T07:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2023,,,,,,,,,,
2,BTCUSDT,1h,2023-07-14T14:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,5,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2023,,,,,,,,,,
2,BTCUSDT,1h,2020-06-07T07:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,11,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2020,,,,,,,,,,
2,BTCUSDT,1h,2020-01-22T08:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,9,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,0,2020,,,,,,,,,,
2,BTCUSDT,1h,2025-11-29T19:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,13,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2025,,,,,,,,,,
2,BTCUSDT,1h,2022-04-05T19:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,6,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2022,,,,,,,,,,
2,BTCUSDT,1h,2020-02-17T02:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,7,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2020,,,,,,,,,,
2,BTCUSDT,1h,2023-11-13T11:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,6,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2023,,,,,,,,,,
2,BTCUSDT,1h,2024-02-12T07:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,10,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2024,,,,,,,,,,
2,BTCUSDT,1h,2024-02-11T10:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,1,2024,,,,,,,,,,
2,BTCUSDT,1h,2020-03-20T21:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,11,0,0,0.0,pivnull,,0,0,0.0,none,0.0,0,-1,2020,,,,,,,,,,
2,BTCUSDT,1h,2021-01-16T08:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,20,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2021,,,,,,,,,,
2,BTCUSDT,1h,2024-09-15T16:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,7,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2024,,,,,,,,,,
2,BTCUSDT,1h,2020-04-19T17:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,11,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2020,,,,,,,,,,
2,BTCUSDT,1h,2025-02-17T15:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,15,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,-1,2025,,,,,,,,,,
2,BTCUSDT,1h,2025-07-29T14:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,6,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2025,,,,,,,,,,
2,BTCUSDT,1h,2023-04-02T23:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,15,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2023,,,,,,,,,,
2,BTCUSDT,1h,2023-07-16T06:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2023,,,,,,,,,,
2,BTCUSDT,1h,2025-08-26T13:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,19,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,-1,2025,,,,,,,,,,
2,BTCUSDT,1h,2024-09-05T15:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2024,,,,,,,,,,
2,BTCUSDT,1h,2025-10-11T19:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,8,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2025,,,,,,,,,,
2,BTCUSDT,1h,2024-11-30T22:00:00+00:00,DOWN,PIVOTNULL,0,0.0,0.0,10,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,1,2024,,,,,,,,,,
2,BTCUSDT,1h,2020-03-23T12:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,12,0,0,0.0,pivnull,,0,0,0.0,against,1.0,0,-1,2020,,,,,,,,,,
2,BTCUSDT,1h,2024-02-23T17:00:00+00:00,UP,PIVOTNULL,0,0.0,0.0,6,0,0,0.0,pivnull,,0,0,0.0,cont,-1.0,0,1,2024,,,,,,,,,,
