is_null,symbol,tf,arm,kind,end_dir,rev_R,mfe_rev_atr,mae_atr,sagitta_atr,depth_atr,a_norm,arc_gain,r2_quad,L,apex_pos,mtf_up,regime,year
1,SOLUSDT,6h,2025-01-15T00:00:00+00:00,NULL,DOWN,1.0,19.027,0.679,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2025
1,SOLUSDT,6h,2022-08-19T06:00:00+00:00,NULL,UP,1.0,3.953,0.887,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,SOLUSDT,6h,2024-01-18T00:00:00+00:00,NULL,UP,1.0,4.832,0.207,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2024
1,SOLUSDT,6h,2022-05-02T12:00:00+00:00,NULL,DOWN,1.0,2.532,6.779,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2022-04-04T12:00:00+00:00,NULL,UP,1.0,3.038,1.432,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2022
1,SOLUSDT,6h,2021-02-25T18:00:00+00:00,NULL,DOWN,0.0,,,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,SOLUSDT,6h,2024-02-09T18:00:00+00:00,NULL,UP,-1.0,1.425,4.251,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,SOLUSDT,6h,2025-10-08T00:00:00+00:00,NULL,UP,-1.0,9.331,1.881,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,SOLUSDT,6h,2025-12-08T00:00:00+00:00,NULL,DOWN,1.0,2.816,3.093,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2025
1,SOLUSDT,6h,2025-10-18T18:00:00+00:00,NULL,DOWN,-1.0,1.522,1.548,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2025
1,SOLUSDT,6h,2022-06-17T12:00:00+00:00,NULL,DOWN,-1.0,4.063,1.602,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2026-04-16T00:00:00+00:00,NULL,UP,-1.0,2.31,3.078,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2026
1,SOLUSDT,6h,2024-11-17T00:00:00+00:00,NULL,DOWN,1.0,2.878,1.718,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,6h,2022-07-09T18:00:00+00:00,NULL,UP,1.0,4.41,2.141,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2022-12-22T06:00:00+00:00,NULL,DOWN,-1.0,7.033,13.668,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,SOLUSDT,6h,2021-07-16T18:00:00+00:00,NULL,UP,1.0,2.728,3.168,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,SOLUSDT,6h,2022-01-06T00:00:00+00:00,NULL,UP,1.0,3.405,0.898,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2022
1,SOLUSDT,6h,2025-10-10T00:00:00+00:00,NULL,DOWN,-1.0,0.459,8.726,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2025
1,SOLUSDT,6h,2023-12-18T00:00:00+00:00,NULL,DOWN,1.0,17.169,0.761,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,SOLUSDT,6h,2022-05-14T06:00:00+00:00,NULL,DOWN,0.0,,,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2025-05-19T12:00:00+00:00,NULL,UP,-1.0,1.881,4.035,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2025
1,SOLUSDT,6h,2025-10-28T12:00:00+00:00,NULL,UP,1.0,13.024,0.185,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,SOLUSDT,6h,2025-03-13T06:00:00+00:00,NULL,UP,-1.0,0.949,1.524,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2025
1,SOLUSDT,6h,2022-10-03T18:00:00+00:00,NULL,DOWN,1.0,2.066,2.335,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2025-03-09T12:00:00+00:00,NULL,UP,1.0,2.468,3.562,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,SOLUSDT,6h,2020-09-12T18:00:00+00:00,NULL,UP,1.0,2.654,0.567,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2020
1,SOLUSDT,6h,2023-11-06T06:00:00+00:00,NULL,UP,-1.0,0.268,16.963,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,SOLUSDT,6h,2022-04-02T12:00:00+00:00,NULL,DOWN,-1.0,0.557,4.466,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2022
1,SOLUSDT,6h,2024-07-28T00:00:00+00:00,NULL,DOWN,1.0,1.832,8.315,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2024
1,SOLUSDT,6h,2021-03-18T18:00:00+00:00,NULL,UP,-1.0,3.517,12.119,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,SOLUSDT,6h,2022-01-14T18:00:00+00:00,NULL,DOWN,-1.0,0.974,10.989,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,SOLUSDT,6h,2026-04-15T00:00:00+00:00,NULL,DOWN,1.0,4.205,0.271,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2026
1,SOLUSDT,6h,2025-08-03T18:00:00+00:00,NULL,UP,-1.0,0.183,10.451,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2025
1,SOLUSDT,6h,2025-12-07T00:00:00+00:00,NULL,UP,1.0,5.248,3.987,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,SOLUSDT,6h,2021-07-10T00:00:00+00:00,NULL,DOWN,-1.0,0.373,4.271,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,SOLUSDT,6h,2025-06-19T00:00:00+00:00,NULL,UP,1.0,4.333,3.042,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,SOLUSDT,6h,2022-02-20T00:00:00+00:00,NULL,UP,-1.0,3.032,2.547,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2022
1,SOLUSDT,6h,2026-04-01T12:00:00+00:00,NULL,UP,1.0,3.388,1.129,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2026
1,SOLUSDT,6h,2021-07-17T12:00:00+00:00,NULL,DOWN,-1.0,1.11,3.187,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2021
1,SOLUSDT,6h,2024-12-03T12:00:00+00:00,NULL,DOWN,1.0,3.472,3.348,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2024
1,SOLUSDT,6h,2022-03-26T18:00:00+00:00,NULL,DOWN,1.0,7.377,0.786,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2022
1,SOLUSDT,6h,2023-10-17T12:00:00+00:00,NULL,DOWN,-1.0,16.749,1.561,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,SOLUSDT,6h,2024-03-01T06:00:00+00:00,NULL,UP,1.0,4.292,8.843,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,6h,2022-07-25T00:00:00+00:00,NULL,UP,1.0,2.088,4.426,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,6h,2025-09-02T18:00:00+00:00,NULL,UP,1.0,1.965,8.345,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,SOLUSDT,6h,2023-03-13T12:00:00+00:00,NULL,UP,1.0,1.564,3.04,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,SOLUSDT,6h,2023-05-20T06:00:00+00:00,NULL,UP,1.0,4.779,6.372,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,SOLUSDT,6h,2021-06-24T12:00:00+00:00,NULL,UP,1.0,1.614,1.379,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,SOLUSDT,6h,2024-11-24T06:00:00+00:00,NULL,UP,1.0,5.32,0.974,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,6h,2025-09-12T18:00:00+00:00,NULL,UP,1.0,2.338,2.202,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2025
1,SOLUSDT,6h,2024-11-29T06:00:00+00:00,NULL,DOWN,-1.0,0.241,4.094,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2024
1,SOLUSDT,6h,2025-07-11T06:00:00+00:00,NULL,DOWN,-1.0,5.767,1.841,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,SOLUSDT,6h,2021-05-04T18:00:00+00:00,NULL,UP,-1.0,1.305,1.62,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,SOLUSDT,6h,2025-08-30T00:00:00+00:00,NULL,UP,-1.0,1.463,2.065,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2025
1,SOLUSDT,6h,2023-05-21T12:00:00+00:00,NULL,DOWN,-1.0,4.667,4.63,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2023
1,SOLUSDT,6h,2024-12-11T18:00:00+00:00,NULL,UP,1.0,1.573,0.83,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2024
1,SOLUSDT,6h,2025-02-25T12:00:00+00:00,NULL,DOWN,-1.0,5.517,2.542,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2025
1,SOLUSDT,6h,2026-02-08T18:00:00+00:00,NULL,DOWN,-1.0,0.881,2.344,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2026
1,SOLUSDT,6h,2021-11-27T12:00:00+00:00,NULL,UP,1.0,1.995,4.135,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2021
1,SOLUSDT,6h,2021-08-03T06:00:00+00:00,NULL,DOWN,1.0,24.7,0.607,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,SOLUSDT,6h,2023-02-14T00:00:00+00:00,NULL,DOWN,1.0,8.094,0.236,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,SOLUSDT,6h,2020-11-05T06:00:00+00:00,NULL,DOWN,1.0,18.881,0.725,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2020
0,SOLUSDT,12h,2021-07-29T12:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.673,25.766,1.72,7.14,0.006794,0.473,0.834,45,0.62,3,1,2021
0,SOLUSDT,12h,2021-09-25T12:00:00+00:00,ROUNDING_TOP,DOWN,1.0,5.335,0.725,2.48,8.97,-0.004701,0.482,0.849,65,0.62,1,-1,2021
0,SOLUSDT,12h,2021-11-14T00:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.815,4.471,1.58,5.82,-0.014049,0.444,0.817,30,0.63,2,1,2021
0,SOLUSDT,12h,2022-02-02T00:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,2.583,1.603,2.53,7.68,0.022513,0.494,0.896,30,0.63,3,-1,2022
0,SOLUSDT,12h,2022-04-02T12:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,5.848,0.997,1.93,6.81,0.003657,0.504,0.953,65,0.37,3,1,2022
0,SOLUSDT,12h,2022-04-25T12:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,14.009,0.218,1.95,9.33,0.007703,0.239,0.868,45,0.71,0,-1,2022
0,SOLUSDT,12h,2022-05-25T12:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,7.095,0.218,3.08,15.66,0.012183,0.163,0.871,45,0.78,0,-1,2022
0,SOLUSDT,12h,2022-07-27T00:00:00+00:00,ROUNDING_TOP,DOWN,1.0,3.904,0.076,1.78,4.89,-0.015783,0.692,0.808,30,0.57,2,1,2022
0,SOLUSDT,12h,2022-08-20T00:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.23,2.911,1.56,4.84,-0.03124,0.525,0.885,20,0.4,0,-1,2022
0,SOLUSDT,12h,2022-09-07T12:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,2.096,4.943,1.96,10.58,0.007756,0.196,0.898,45,0.76,2,-1,2022
0,SOLUSDT,12h,2022-11-30T00:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,7.0,1.532,5.59,31.7,0.010582,0.1,0.826,65,0.85,3,-1,2022
0,SOLUSDT,12h,2023-01-13T00:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.191,9.197,1.76,6.85,0.00696,0.287,0.866,45,0.31,3,1,2023
0,SOLUSDT,12h,2023-04-23T00:00:00+00:00,ROUNDING_TOP,DOWN,0.0,,,1.86,4.27,-0.016495,0.752,0.813,30,0.53,0,1,2023
0,SOLUSDT,12h,2023-06-22T00:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,1.817,5.969,2.72,7.89,0.024165,0.666,0.83,30,0.57,3,1,2023
0,SOLUSDT,12h,2023-11-01T00:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.738,16.418,1.91,10.79,0.003619,0.176,0.92,65,0.23,3,1,2023
0,SOLUSDT,12h,2024-01-08T00:00:00+00:00,ROUNDING_TOP,DOWN,1.0,1.869,1.639,2.04,6.43,-0.008055,0.578,0.818,45,0.58,0,1,2024
0,SOLUSDT,12h,2024-04-06T12:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.616,6.432,1.78,8.49,-0.003374,0.272,0.804,65,0.68,1,1,2024
0,SOLUSDT,12h,2024-05-27T00:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.991,1.935,1.57,5.63,-0.013913,0.402,0.838,30,0.63,2,1,2024
0,SOLUSDT,12h,2024-07-21T00:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,9.207,3.09,1.54,6.7,0.006097,0.34,0.808,45,0.36,3,1,2024
0,SOLUSDT,12h,2024-12-04T00:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,1.178,6.492,2.34,10.83,-0.004436,0.229,0.909,65,0.72,2,1,2024
0,SOLUSDT,12h,2025-03-19T00:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,5.965,3.353,1.64,14.47,0.003113,0.068,0.838,65,0.94,2,-1,2025
0,SOLUSDT,12h,2025-06-11T00:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,6.513,0.653,1.71,5.5,0.015158,0.54,0.835,30,0.6,3,1,2025
0,SOLUSDT,12h,2025-10-04T00:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,7.568,1.078,2.53,6.04,0.022479,0.792,0.845,30,0.53,3,1,2025
0,SOLUSDT,12h,2025-12-02T00:00:00+00:00,ROUNDING_TOP,DOWN,1.0,3.866,0.127,1.57,3.4,-0.031404,0.847,0.851,20,0.5,2,-1,2025
0,SOLUSDT,12h,2026-02-18T12:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,1.631,3.393,3.11,13.59,0.012275,0.22,0.937,45,0.73,0,-1,2026
1,SOLUSDT,12h,2026-02-28T12:00:00+00:00,NULL,UP,-1.0,0.937,2.221,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2026
1,SOLUSDT,12h,2023-03-05T12:00:00+00:00,NULL,DOWN,-1.0,3.488,5.897,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2023
1,SOLUSDT,12h,2022-08-30T00:00:00+00:00,NULL,UP,1.0,1.737,3.969,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2022
1,SOLUSDT,12h,2024-09-15T00:00:00+00:00,NULL,UP,1.0,1.84,5.638,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2024
1,SOLUSDT,12h,2023-04-27T00:00:00+00:00,NULL,DOWN,1.0,2.194,1.838,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,SOLUSDT,12h,2026-03-01T00:00:00+00:00,NULL,DOWN,1.0,2.696,1.061,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2026
1,SOLUSDT,12h,2025-10-06T12:00:00+00:00,NULL,DOWN,-1.0,0.361,8.031,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2025
1,SOLUSDT,12h,2022-03-20T00:00:00+00:00,NULL,DOWN,1.0,12.766,0.76,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,SOLUSDT,12h,2022-01-01T00:00:00+00:00,NULL,UP,1.0,11.698,1.032,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,SOLUSDT,12h,2020-11-23T00:00:00+00:00,NULL,DOWN,-1.0,0.956,4.246,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2020
1,SOLUSDT,12h,2024-04-23T00:00:00+00:00,NULL,UP,1.0,3.847,0.64,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2024
1,SOLUSDT,12h,2022-11-01T12:00:00+00:00,NULL,DOWN,1.0,4.581,14.779,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2022
1,SOLUSDT,12h,2021-03-28T12:00:00+00:00,NULL,UP,-1.0,0.289,21.006,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,SOLUSDT,12h,2021-03-20T12:00:00+00:00,NULL,DOWN,1.0,8.986,2.536,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2021
1,SOLUSDT,12h,2021-06-08T12:00:00+00:00,NULL,DOWN,-1.0,0.615,4.702,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,SOLUSDT,12h,2022-12-12T00:00:00+00:00,NULL,DOWN,1.0,4.404,12.721,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2022
1,SOLUSDT,12h,2021-12-26T00:00:00+00:00,NULL,UP,1.0,7.233,0.897,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,SOLUSDT,12h,2023-07-05T00:00:00+00:00,NULL,DOWN,1.0,11.967,0.241,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,SOLUSDT,12h,2021-04-10T00:00:00+00:00,NULL,UP,1.0,2.807,6.552,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,SOLUSDT,12h,2022-06-03T00:00:00+00:00,NULL,UP,-1.0,4.211,2.25,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,SOLUSDT,12h,2021-01-23T12:00:00+00:00,NULL,UP,-1.0,0.171,28.37,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,SOLUSDT,12h,2022-03-15T00:00:00+00:00,NULL,UP,-1.0,0.123,16.612,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2022
1,SOLUSDT,12h,2022-09-12T12:00:00+00:00,NULL,DOWN,-1.0,0.863,4.082,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,12h,2022-01-02T00:00:00+00:00,NULL,UP,1.0,12.342,0.394,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2022
1,SOLUSDT,12h,2024-12-20T00:00:00+00:00,NULL,DOWN,1.0,3.892,0.015,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,SOLUSDT,12h,2025-11-08T00:00:00+00:00,NULL,UP,1.0,3.926,1.306,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,SOLUSDT,12h,2021-11-12T12:00:00+00:00,NULL,DOWN,-1.0,1.335,4.443,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,SOLUSDT,12h,2026-01-23T00:00:00+00:00,NULL,DOWN,-1.0,0.677,15.283,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2026
1,SOLUSDT,12h,2021-05-21T12:00:00+00:00,NULL,DOWN,-1.0,0.4,2.052,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,SOLUSDT,12h,2021-06-26T00:00:00+00:00,NULL,UP,-1.0,0.616,2.027,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,SOLUSDT,12h,2021-12-20T00:00:00+00:00,NULL,DOWN,1.0,2.688,3.55,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,SOLUSDT,12h,2021-01-10T00:00:00+00:00,NULL,UP,-1.0,1.355,9.859,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,SOLUSDT,12h,2021-10-01T00:00:00+00:00,NULL,UP,-1.0,1.539,2.413,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,SOLUSDT,12h,2026-05-01T00:00:00+00:00,NULL,DOWN,1.0,8.449,1.473,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2026
1,SOLUSDT,12h,2021-10-19T12:00:00+00:00,NULL,DOWN,1.0,12.745,0.095,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,SOLUSDT,12h,2020-09-26T00:00:00+00:00,NULL,DOWN,-1.0,0.204,4.615,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2020
1,SOLUSDT,12h,2025-05-25T00:00:00+00:00,NULL,UP,1.0,5.807,0.938,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,SOLUSDT,12h,2022-12-12T00:00:00+00:00,NULL,DOWN,1.0,10.654,12.721,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,SOLUSDT,12h,2025-04-16T00:00:00+00:00,NULL,DOWN,1.0,4.025,0.237,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,SOLUSDT,12h,2021-11-19T00:00:00+00:00,NULL,DOWN,1.0,3.0,4.099,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,SOLUSDT,12h,2020-09-17T00:00:00+00:00,NULL,DOWN,1.0,2.137,1.555,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2020
1,SOLUSDT,12h,2021-03-03T00:00:00+00:00,NULL,DOWN,0.0,,,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,SOLUSDT,12h,2023-02-16T00:00:00+00:00,NULL,UP,-1.0,6.2,2.92,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,SOLUSDT,12h,2021-01-03T00:00:00+00:00,NULL,UP,1.0,2.025,15.435,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,SOLUSDT,12h,2021-08-09T12:00:00+00:00,NULL,DOWN,1.0,19.58,0.209,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,SOLUSDT,12h,2024-11-11T00:00:00+00:00,NULL,UP,1.0,1.686,4.653,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,12h,2025-05-31T00:00:00+00:00,NULL,DOWN,1.0,2.695,4.699,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,SOLUSDT,12h,2024-12-10T00:00:00+00:00,NULL,DOWN,-1.0,1.405,3.114,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,12h,2022-01-10T00:00:00+00:00,NULL,DOWN,1.0,1.839,5.871,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,SOLUSDT,12h,2023-06-17T12:00:00+00:00,NULL,UP,-1.0,0.452,20.724,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,SOLUSDT,12h,2023-07-03T00:00:00+00:00,NULL,DOWN,1.0,11.14,1.012,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,SOLUSDT,12h,2025-04-12T00:00:00+00:00,NULL,DOWN,1.0,3.781,0.13,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2025
1,SOLUSDT,12h,2021-08-10T00:00:00+00:00,NULL,DOWN,1.0,18.377,0.782,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,SOLUSDT,12h,2024-10-11T00:00:00+00:00,NULL,UP,-1.0,0.021,15.511,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,12h,2022-02-04T00:00:00+00:00,NULL,UP,-1.0,2.147,2.27,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,12h,2024-04-22T12:00:00+00:00,NULL,DOWN,-1.0,3.334,4.017,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,SOLUSDT,12h,2023-10-06T12:00:00+00:00,NULL,UP,1.0,1.854,5.158,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,SOLUSDT,12h,2020-09-13T00:00:00+00:00,NULL,DOWN,-1.0,0.769,1.666,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2020
1,SOLUSDT,12h,2020-10-14T12:00:00+00:00,NULL,DOWN,-1.0,0.989,5.493,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,SOLUSDT,12h,2022-03-11T12:00:00+00:00,NULL,DOWN,1.0,5.434,0.678,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,SOLUSDT,12h,2022-07-16T00:00:00+00:00,NULL,UP,-1.0,1.071,5.465,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2022
1,SOLUSDT,12h,2021-01-03T12:00:00+00:00,NULL,DOWN,1.0,9.013,1.438,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,SOLUSDT,12h,2023-11-25T00:00:00+00:00,NULL,DOWN,1.0,5.636,1.225,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,SOLUSDT,12h,2022-10-30T00:00:00+00:00,NULL,DOWN,-1.0,3.928,13.794,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2022
1,SOLUSDT,12h,2022-12-26T00:00:00+00:00,NULL,DOWN,-1.0,16.093,8.766,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2022
1,SOLUSDT,12h,2022-04-25T12:00:00+00:00,NULL,UP,1.0,14.009,0.218,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2022
1,SOLUSDT,12h,2023-10-13T00:00:00+00:00,NULL,UP,-1.0,0.177,34.518,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,SOLUSDT,12h,2021-10-11T00:00:00+00:00,NULL,UP,-1.0,1.146,7.726,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,SOLUSDT,12h,2022-09-30T12:00:00+00:00,NULL,DOWN,0.0,,,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2022
1,SOLUSDT,12h,2021-07-12T00:00:00+00:00,NULL,UP,1.0,4.72,0.171,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,SOLUSDT,12h,2023-04-09T00:00:00+00:00,NULL,DOWN,1.0,9.812,0.321,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,SOLUSDT,12h,2023-03-21T12:00:00+00:00,NULL,DOWN,-1.0,1.4,2.218,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,SOLUSDT,12h,2023-03-06T12:00:00+00:00,NULL,DOWN,-1.0,4.078,5.757,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2023
1,SOLUSDT,12h,2025-04-22T00:00:00+00:00,NULL,UP,-1.0,0.074,3.075,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,SOLUSDT,12h,2023-07-10T12:00:00+00:00,NULL,DOWN,1.0,9.858,0.091,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,SOLUSDT,12h,2024-10-20T12:00:00+00:00,NULL,UP,-1.0,2.193,2.852,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2024
